Layer1	Layer2	CKA_Value
dropout	pool	0.9949138339707984
dropout	dropout	0.9949138339707984
dropout	batch_norm	0.21876562615944184
dropout	fc	0.5598073646951051
batch_norm	spatio_temporal	0.9430849605785715
batch_norm	pool	0.2152760663253684
batch_norm	dropout	0.2152760663253684
batch_norm	batch_norm	0.9802171176143643
batch_norm	fc	0.11666683543348635
fc	spatio_temporal	0.01868250652676356
fc	pool	0.5726057520686366
fc	dropout	0.5726057520686366
fc	batch_norm	0.12129120273363493
fc	fc	0.9748828359309794
spatio_temporal	spatio_temporal	0.9830240630057753
spatio_temporal	pool	0.03465559990708566
spatio_temporal	dropout	0.03465559990708566
spatio_temporal	batch_norm	0.9371751907244706
spatio_temporal	fc	0.018705861846047136
pool	spatio_temporal	0.036604879662297
pool	pool	0.994258881107108
pool	dropout	0.994258881107108
pool	batch_norm	0.21490308474469302
pool	fc	0.578780469607353
dropout	spatio_temporal	0.036604879662297
dropout	pool	0.994258881107108
dropout	dropout	0.994258881107108
dropout	batch_norm	0.21490308474469302
dropout	fc	0.578780469607353
batch_norm	spatio_temporal	0.9454094394372401
batch_norm	pool	0.21588823200727908
batch_norm	dropout	0.21588823200727908
batch_norm	batch_norm	0.9782183508444596
batch_norm	fc	0.12080624011064592
fc	spatio_temporal	0.01925586504203927
fc	pool	0.5653766337715965
fc	dropout	0.5653766337715965
fc	batch_norm	0.11785184950194047
fc	fc	0.9729219924834355
spatio_temporal	spatio_temporal	0.98748090162339
spatio_temporal	pool	0.035961802591647746
spatio_temporal	dropout	0.035961802591647746
spatio_temporal	batch_norm	0.9407512947941711
spatio_temporal	fc	0.018762426854971544
pool	spatio_temporal	0.03536690771554962
pool	pool	0.9958163769579306
pool	dropout	0.9958163769579306
pool	batch_norm	0.21130958552127962
pool	fc	0.565802001855658
dropout	spatio_temporal	0.03536690771554962
dropout	pool	0.9958163769579306
dropout	dropout	0.9958163769579306
dropout	batch_norm	0.21130958552127962
dropout	fc	0.565802001855658
batch_norm	spatio_temporal	0.9503243803736092
batch_norm	pool	0.21305652226286584
batch_norm	dropout	0.21305652226286584
batch_norm	batch_norm	0.9836524767402014
batch_norm	fc	0.11657011926421276
fc	spatio_temporal	0.018492771617474955
fc	pool	0.5641931345894475
fc	dropout	0.5641931345894475
fc	batch_norm	0.11540928973858604
fc	fc	0.9749511342859405
spatio_temporal	spatio_temporal	0.9869770929885539
spatio_temporal	pool	0.036183993649144576
spatio_temporal	dropout	0.036183993649144576
spatio_temporal	batch_norm	0.9405405899714188
spatio_temporal	fc	0.018393270357177208
pool	spatio_temporal	0.035386106722017904
pool	pool	0.9950543965463474
pool	dropout	0.9950543965463474
pool	batch_norm	0.20730915634759128
pool	fc	0.5594479804772459
dropout	spatio_temporal	0.035386106722017904
dropout	pool	0.9950543965463474
dropout	dropout	0.9950543965463474
dropout	batch_norm	0.20730915634759128
dropout	fc	0.5594479804772459
batch_norm	spatio_temporal	0.9437457840323193
batch_norm	pool	0.21309815038086682
batch_norm	dropout	0.21309815038086682
batch_norm	batch_norm	0.9815784497915175
batch_norm	fc	0.11518389817170159
fc	spatio_temporal	0.018161144961801646
fc	pool	0.5682587192207054
fc	dropout	0.5682587192207054
fc	batch_norm	0.11348858416136609
fc	fc	0.9749659114200279
spatio_temporal	spatio_temporal	0.9876434654530931
spatio_temporal	pool	0.036244807568556574
spatio_temporal	dropout	0.036244807568556574
spatio_temporal	batch_norm	0.9408870065560314
spatio_temporal	fc	0.01841867294341193
pool	spatio_temporal	0.035956091427964285
pool	pool	0.9951858126916807
pool	dropout	0.9951858126916807
pool	batch_norm	0.20992361720291408
pool	fc	0.5824856166591651
dropout	spatio_temporal	0.035956091427964285
dropout	pool	0.9951858126916807
dropout	dropout	0.9951858126916807
dropout	batch_norm	0.20992361720291408
dropout	fc	0.5824856166591651
batch_norm	spatio_temporal	0.9435299600906781
batch_norm	pool	0.21296153051867678
batch_norm	dropout	0.21296153051867678
batch_norm	batch_norm	0.9800428122715245
batch_norm	fc	0.11918029152914218
fc	spatio_temporal	0.018520708307363742
fc	pool	0.568133995762795
fc	dropout	0.568133995762795
fc	batch_norm	0.1152016772829047
fc	fc	0.9746855061003892
spatio_temporal	spatio_temporal	0.9856692600481886
spatio_temporal	pool	0.036189942618171836
spatio_temporal	dropout	0.036189942618171836
spatio_temporal	batch_norm	0.9333802207257528
spatio_temporal	fc	0.018312419479866233
pool	spatio_temporal	0.036096316690305545
pool	pool	0.993681376828355
pool	dropout	0.993681376828355
pool	batch_norm	0.21002068843124932
pool	fc	0.5722617449446035
dropout	spatio_temporal	0.036096316690305545
dropout	pool	0.993681376828355
dropout	dropout	0.993681376828355
dropout	batch_norm	0.21002068843124932
dropout	fc	0.5722617449446035
batch_norm	spatio_temporal	0.9468197428302014
batch_norm	pool	0.2127942916826822
batch_norm	dropout	0.2127942916826822
batch_norm	batch_norm	0.976064377283846
batch_norm	fc	0.11730119522294015
fc	spatio_temporal	0.0185009998949022
fc	pool	0.5708426077965828
fc	dropout	0.5708426077965828
fc	batch_norm	0.11578470128187025
fc	fc	0.9680918812118995
spatio_temporal	spatio_temporal	0.9850003390148441
spatio_temporal	pool	0.03554299475750792
spatio_temporal	dropout	0.03554299475750792
spatio_temporal	batch_norm	0.9394470662888458
spatio_temporal	fc	0.018319956405699972
pool	spatio_temporal	0.0353325631781381
pool	pool	0.9946912448177513
pool	dropout	0.9946912448177513
pool	batch_norm	0.21881375312978
pool	fc	0.558931629446578
dropout	spatio_temporal	0.0353325631781381
dropout	pool	0.9946912448177513
dropout	dropout	0.9946912448177513
dropout	batch_norm	0.21881375312978
dropout	fc	0.558931629446578
batch_norm	spatio_temporal	0.9445089095081572
batch_norm	pool	0.2123533093016918
batch_norm	dropout	0.2123533093016918
batch_norm	batch_norm	0.980047416295626
batch_norm	fc	0.11504291087548774
fc	spatio_temporal	0.01826962124057209
fc	pool	0.567224636982775
fc	dropout	0.567224636982775
fc	batch_norm	0.11983483672226436
fc	fc	0.9715577688642384
spatio_temporal	spatio_temporal	0.9869120049963522
spatio_temporal	pool	0.03619632796367564
spatio_temporal	dropout	0.03619632796367564
spatio_temporal	batch_norm	0.9393848682673753
spatio_temporal	fc	0.019039971076815095
pool	spatio_temporal	0.0368284146634418
pool	pool	0.9945496867083603
pool	dropout	0.9945496867083603
pool	batch_norm	0.2151315067049315
pool	fc	0.5777549371792517
dropout	spatio_temporal	0.0368284146634418
dropout	pool	0.9945496867083603
dropout	dropout	0.9945496867083603
dropout	batch_norm	0.2151315067049315
dropout	fc	0.5777549371792517
batch_norm	spatio_temporal	0.9484867682258443
batch_norm	pool	0.21311073593621105
batch_norm	dropout	0.21311073593621105
batch_norm	batch_norm	0.9805152387374919
batch_norm	fc	0.1191119128490501
fc	spatio_temporal	0.018829988156990815
fc	pool	0.5596658760835248
fc	dropout	0.5596658760835248
fc	batch_norm	0.11637148873634903
fc	fc	0.9759998420765256
spatio_temporal	spatio_temporal	0.9887413832201101
spatio_temporal	pool	0.03591567110634506
spatio_temporal	dropout	0.03591567110634506
spatio_temporal	batch_norm	0.9439210019925506
spatio_temporal	fc	0.018432356887311496
pool	spatio_temporal	0.03572916126410727
pool	pool	0.9947006682210865
pool	dropout	0.9947006682210865
pool	batch_norm	0.20765165238332497
pool	fc	0.5581103604827158
dropout	spatio_temporal	0.03572916126410727
dropout	pool	0.9947006682210865
dropout	dropout	0.9947006682210865
dropout	batch_norm	0.20765165238332497
dropout	fc	0.5581103604827158
batch_norm	spatio_temporal	0.9387088173625124
batch_norm	pool	0.21170677012098976
batch_norm	dropout	0.21170677012098976
batch_norm	batch_norm	0.9808205772033574
batch_norm	fc	0.11423048897327888
fc	spatio_temporal	0.018483989834971713
fc	pool	0.5687491876062923
fc	dropout	0.5687491876062923
fc	batch_norm	0.11382973274513607
fc	fc	0.9700960958453835
spatio_temporal	spatio_temporal	0.9859348854749764
spatio_temporal	pool	0.03601007839846591
spatio_temporal	dropout	0.03601007839846591
spatio_temporal	batch_norm	0.9474739222197008
spatio_temporal	fc	0.01843692498115866
pool	spatio_temporal	0.03627924957460591
pool	pool	0.9953644457072996
pool	dropout	0.9953644457072996
pool	batch_norm	0.2103849515525476
pool	fc	0.5802341931561654
dropout	spatio_temporal	0.03627924957460591
dropout	pool	0.9953644457072996
dropout	dropout	0.9953644457072996
dropout	batch_norm	0.2103849515525476
dropout	fc	0.5802341931561654
batch_norm	spatio_temporal	0.9392599568620632
batch_norm	pool	0.2116975836120791
batch_norm	dropout	0.2116975836120791
batch_norm	batch_norm	0.9820927235389567
batch_norm	fc	0.11802530460635242
fc	spatio_temporal	0.018834283723942396
fc	pool	0.5677784403951619
fc	dropout	0.5677784403951619
fc	batch_norm	0.11542103869904707
fc	fc	0.9768539755349367
spatio_temporal	spatio_temporal	0.9867347104983379
spatio_temporal	pool	0.03599730924529814
spatio_temporal	dropout	0.03599730924529814
spatio_temporal	batch_norm	0.9402298850406595
spatio_temporal	fc	0.018358068466094585
pool	spatio_temporal	0.03645200541997514
pool	pool	0.9941328682979168
pool	dropout	0.9941328682979168
pool	batch_norm	0.210544012231826
pool	fc	0.5705973106326445
dropout	spatio_temporal	0.03645200541997514
dropout	pool	0.9941328682979168
dropout	dropout	0.9941328682979168
dropout	batch_norm	0.210544012231826
dropout	fc	0.5705973106326445
batch_norm	spatio_temporal	0.9448435219358111
batch_norm	pool	0.21159961697461996
batch_norm	dropout	0.21159961697461996
batch_norm	batch_norm	0.9791398318587285
batch_norm	fc	0.1162343413684984
fc	spatio_temporal	0.01878457122612652
fc	pool	0.5711268162895591
fc	dropout	0.5711268162895591
fc	batch_norm	0.11597110343107633
fc	fc	0.9710134700092882
spatio_temporal	spatio_temporal	0.9874031397696323
spatio_temporal	pool	0.035322012392439255
spatio_temporal	dropout	0.035322012392439255
spatio_temporal	batch_norm	0.9447060949850574
spatio_temporal	fc	0.018426499787493767
pool	spatio_temporal	0.03568214996897036
pool	pool	0.995241326330961
pool	dropout	0.995241326330961
pool	batch_norm	0.21927107518166314
pool	fc	0.55685149518348
dropout	spatio_temporal	0.03568214996897036
dropout	pool	0.995241326330961
dropout	dropout	0.995241326330961
dropout	batch_norm	0.21927107518166314
dropout	fc	0.55685149518348
batch_norm	spatio_temporal	0.9413627381870965
batch_norm	pool	0.2110655644452737
batch_norm	dropout	0.2110655644452737
batch_norm	batch_norm	0.9825202034906405
batch_norm	fc	0.11400722915226165
fc	spatio_temporal	0.018579604975994278
fc	pool	0.5677490921547041
fc	dropout	0.5677490921547041
fc	batch_norm	0.12002919164049486
fc	fc	0.9744094071209122
spatio_temporal	spatio_temporal	0.9857196329652352
spatio_temporal	pool	0.035926637760358225
spatio_temporal	dropout	0.035926637760358225
spatio_temporal	batch_norm	0.9434845039158795
spatio_temporal	fc	0.019081758817953938
pool	spatio_temporal	0.03715071942654048
pool	pool	0.9944986593485541
pool	dropout	0.9944986593485541
pool	batch_norm	0.21552199079669523
pool	fc	0.5761695784998945
dropout	spatio_temporal	0.03715071942654048
dropout	pool	0.9944986593485541
dropout	dropout	0.9944986593485541
dropout	batch_norm	0.21552199079669523
dropout	fc	0.5761695784998945
batch_norm	spatio_temporal	0.9443505154377746
batch_norm	pool	0.21179075707109674
batch_norm	dropout	0.21179075707109674
batch_norm	batch_norm	0.980667878027518
batch_norm	fc	0.11816011123157653
fc	spatio_temporal	0.01912838567577212
fc	pool	0.5607815461253568
fc	dropout	0.5607815461253568
fc	batch_norm	0.11676469320009703
fc	fc	0.9752930671686624
spatio_temporal	spatio_temporal	0.9872073432433098
spatio_temporal	pool	0.03604250197119949
spatio_temporal	dropout	0.03604250197119949
spatio_temporal	batch_norm	0.9404000761560654
spatio_temporal	fc	0.01811108973730402
pool	spatio_temporal	0.03649146665227059
pool	pool	0.9936980250101357
pool	dropout	0.9936980250101357
pool	batch_norm	0.2102891483890323
pool	fc	0.5847332319796038
dropout	spatio_temporal	0.03649146665227059
dropout	pool	0.9936980250101357
dropout	dropout	0.9936980250101357
dropout	batch_norm	0.2102891483890323
dropout	fc	0.5847332319796038
batch_norm	spatio_temporal	0.9386191442095911
batch_norm	pool	0.2076297130107693
batch_norm	dropout	0.2076297130107693
batch_norm	batch_norm	0.9804720879148053
batch_norm	fc	0.11618753657557782
fc	spatio_temporal	0.018460669282198465
fc	pool	0.5620292612207802
fc	dropout	0.5620292612207802
fc	batch_norm	0.11409600920068667
fc	fc	0.9709673815829499
spatio_temporal	spatio_temporal	0.985907364875053
spatio_temporal	pool	0.0359500737444074
spatio_temporal	dropout	0.0359500737444074
spatio_temporal	batch_norm	0.9320203730033458
spatio_temporal	fc	0.018052335309612817
pool	spatio_temporal	0.03663458326491474
pool	pool	0.9932072956981565
pool	dropout	0.9932072956981565
pool	batch_norm	0.2105168786827616
pool	fc	0.5758638639992499
dropout	spatio_temporal	0.03663458326491474
dropout	pool	0.9932072956981565
dropout	dropout	0.9932072956981565
dropout	batch_norm	0.2105168786827616
dropout	fc	0.5758638639992499
batch_norm	spatio_temporal	0.9435191871832322
batch_norm	pool	0.20755734646783724
batch_norm	dropout	0.20755734646783724
batch_norm	batch_norm	0.9785770921056358
batch_norm	fc	0.11456008134014878
fc	spatio_temporal	0.01841243347158082
fc	pool	0.5656914233761332
fc	dropout	0.5656914233761332
fc	batch_norm	0.11480434029254781
fc	fc	0.9711473971581367
spatio_temporal	spatio_temporal	0.9878862253635934
spatio_temporal	pool	0.035311597448029634
spatio_temporal	dropout	0.035311597448029634
spatio_temporal	batch_norm	0.938322689434326
spatio_temporal	fc	0.018065608387099214
pool	spatio_temporal	0.03591634712011042
pool	pool	0.9926819119699981
pool	dropout	0.9926819119699981
pool	batch_norm	0.2192099210460427
pool	fc	0.5610170607002244
dropout	spatio_temporal	0.03591634712011042
dropout	pool	0.9926819119699981
dropout	dropout	0.9926819119699981
dropout	batch_norm	0.2192099210460427
dropout	fc	0.5610170607002244
batch_norm	spatio_temporal	0.9402491888330837
batch_norm	pool	0.20693482399180416
batch_norm	dropout	0.20693482399180416
batch_norm	batch_norm	0.9801821241671076
batch_norm	fc	0.11227058595256299
fc	spatio_temporal	0.018164757501495675
fc	pool	0.5602507688885683
fc	dropout	0.5602507688885683
fc	batch_norm	0.11852072635125216
fc	fc	0.9659701445783887
spatio_temporal	spatio_temporal	0.9818366264756236
spatio_temporal	pool	0.03593603021319565
spatio_temporal	dropout	0.03593603021319565
spatio_temporal	batch_norm	0.933904941554417
spatio_temporal	fc	0.018730895658764304
pool	spatio_temporal	0.0373845141283502
pool	pool	0.9930094967983741
pool	dropout	0.9930094967983741
pool	batch_norm	0.21545629815402487
pool	fc	0.5798944114910017
dropout	spatio_temporal	0.0373845141283502
dropout	pool	0.9930094967983741
dropout	dropout	0.9930094967983741
dropout	batch_norm	0.21545629815402487
dropout	fc	0.5798944114910017
batch_norm	spatio_temporal	0.9427493817561524
batch_norm	pool	0.20772877463529155
batch_norm	dropout	0.20772877463529155
batch_norm	batch_norm	0.9779352398108735
batch_norm	fc	0.11617193379502404
fc	spatio_temporal	0.018745360216648455
fc	pool	0.5528265942742775
fc	dropout	0.5528265942742775
fc	batch_norm	0.11507422165243188
fc	fc	0.9667276074141296
spatio_temporal	spatio_temporal	0.9839630702607193
spatio_temporal	pool	0.03651751373647222
spatio_temporal	dropout	0.03651751373647222
spatio_temporal	batch_norm	0.93103101944123
spatio_temporal	fc	0.01837638671023744
pool	spatio_temporal	0.03676166571096784
pool	pool	0.9934638673879103
pool	dropout	0.9934638673879103
pool	batch_norm	0.21053268903414848
pool	fc	0.5740560231504896
dropout	spatio_temporal	0.03676166571096784
dropout	pool	0.9934638673879103
dropout	dropout	0.9934638673879103
dropout	batch_norm	0.21053268903414848
dropout	fc	0.5740560231504896
batch_norm	spatio_temporal	0.9433889992608401
batch_norm	pool	0.21026056453653533
batch_norm	dropout	0.21026056453653533
batch_norm	batch_norm	0.9763648448165076
batch_norm	fc	0.11604384271256965
fc	spatio_temporal	0.018435033379189288
fc	pool	0.5868063271834818
fc	dropout	0.5868063271834818
fc	batch_norm	0.11836824731922757
fc	fc	0.9686904937930712
spatio_temporal	spatio_temporal	0.9858850356214144
spatio_temporal	pool	0.035895481068098006
spatio_temporal	dropout	0.035895481068098006
spatio_temporal	batch_norm	0.9378344174085991
spatio_temporal	fc	0.018418001090700176
pool	spatio_temporal	0.035971940804890565
pool	pool	0.9935910363915015
pool	dropout	0.9935910363915015
pool	batch_norm	0.21912242025194387
pool	fc	0.5604023285679266
dropout	spatio_temporal	0.035971940804890565
dropout	pool	0.9935910363915015
dropout	dropout	0.9935910363915015
dropout	batch_norm	0.21912242025194387
dropout	fc	0.5604023285679266
batch_norm	spatio_temporal	0.9409068099009336
batch_norm	pool	0.20959308426295795
batch_norm	dropout	0.20959308426295795
batch_norm	batch_norm	0.9788939239479678
batch_norm	fc	0.11380411379149681
fc	spatio_temporal	0.018182557174245023
fc	pool	0.5834741788195857
fc	dropout	0.5834741788195857
fc	batch_norm	0.12258904592153991
fc	fc	0.9694686535136686
spatio_temporal	spatio_temporal	0.9882979267098442
spatio_temporal	pool	0.036557406947658855
spatio_temporal	dropout	0.036557406947658855
spatio_temporal	batch_norm	0.9388461524781065
spatio_temporal	fc	0.019107430701001182
pool	spatio_temporal	0.03747985791451685
pool	pool	0.9932639563499416
pool	dropout	0.9932639563499416
pool	batch_norm	0.21545487926082124
pool	fc	0.5793886220370967
dropout	spatio_temporal	0.03747985791451685
dropout	pool	0.9932639563499416
dropout	dropout	0.9932639563499416
dropout	batch_norm	0.21545487926082124
dropout	fc	0.5793886220370967
batch_norm	spatio_temporal	0.9453172326263707
batch_norm	pool	0.2104167894762454
batch_norm	dropout	0.2104167894762454
batch_norm	batch_norm	0.9792058764912505
batch_norm	fc	0.11786256150855721
fc	spatio_temporal	0.01877046243893298
fc	pool	0.5763222022114886
fc	dropout	0.5763222022114886
fc	batch_norm	0.11921423170664185
fc	fc	0.9712229085034129
spatio_temporal	spatio_temporal	0.9875832605090507
spatio_temporal	pool	0.036051932800034076
spatio_temporal	dropout	0.036051932800034076
spatio_temporal	batch_norm	0.9454454275952954
spatio_temporal	fc	0.018351841912774666
pool	spatio_temporal	0.03591209796098426
pool	pool	0.9938882921644446
pool	dropout	0.9938882921644446
pool	batch_norm	0.21917966865993463
pool	fc	0.5635770408310703
dropout	spatio_temporal	0.03591209796098426
dropout	pool	0.9938882921644446
dropout	dropout	0.9938882921644446
dropout	batch_norm	0.21917966865993463
dropout	fc	0.5635770408310703
batch_norm	spatio_temporal	0.9363585437881569
batch_norm	pool	0.2099369540221539
batch_norm	dropout	0.2099369540221539
batch_norm	batch_norm	0.9803575844632625
batch_norm	fc	0.1143664324327202
fc	spatio_temporal	0.018106786009256786
fc	pool	0.5734056212504313
fc	dropout	0.5734056212504313
fc	batch_norm	0.12068402561452031
fc	fc	0.970454385348801
spatio_temporal	spatio_temporal	0.9845931499075024
spatio_temporal	pool	0.03671056416469647
spatio_temporal	dropout	0.03671056416469647
spatio_temporal	batch_norm	0.9415174700403623
spatio_temporal	fc	0.019094495575201653
pool	spatio_temporal	0.03739712761604751
pool	pool	0.9921660170806893
pool	dropout	0.9921660170806893
pool	batch_norm	0.21521850475562163
pool	fc	0.5819746576649013
dropout	spatio_temporal	0.03739712761604751
dropout	pool	0.9921660170806893
dropout	dropout	0.9921660170806893
dropout	batch_norm	0.21521850475562163
dropout	fc	0.5819746576649013
batch_norm	spatio_temporal	0.9370934633086355
batch_norm	pool	0.21047052037695452
batch_norm	dropout	0.21047052037695452
batch_norm	batch_norm	0.9759914752963724
batch_norm	fc	0.1183557527175754
fc	spatio_temporal	0.018674186107807314
fc	pool	0.5658470808091726
fc	dropout	0.5658470808091726
fc	batch_norm	0.11721392550405572
fc	fc	0.9664600737555575
spatio_temporal	spatio_temporal	0.9831970795081152
spatio_temporal	pool	0.03591562519908039
spatio_temporal	dropout	0.03591562519908039
spatio_temporal	batch_norm	0.9366349984761759
spatio_temporal	fc	0.018882956372406917
pool	spatio_temporal	0.0367332401203456
pool	pool	0.9935465060564925
pool	dropout	0.9935465060564925
pool	batch_norm	0.214764366406845
pool	fc	0.5797992202526141
dropout	spatio_temporal	0.0367332401203456
dropout	pool	0.9935465060564925
dropout	dropout	0.9935465060564925
dropout	batch_norm	0.214764366406845
dropout	fc	0.5797992202526141
batch_norm	spatio_temporal	0.9409891381865325
batch_norm	pool	0.21925030633524803
batch_norm	dropout	0.21925030633524803
batch_norm	batch_norm	0.9775096480094985
batch_norm	fc	0.1226912925336893
fc	spatio_temporal	0.01869055873021966
fc	pool	0.5538412768415145
fc	dropout	0.5538412768415145
fc	batch_norm	0.11516241000072715
fc	fc	0.9721724502693737
